Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Chain_Repairs,Partial_Promotions,Emergency_Promotions
499,100,0,2,100,100,0,0,0,0,0,100,100,0.0246495995,36.8257150275,50.0000000000,8.0001223547,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
500,100,0,2,100,100,0,0,0,0,0,100,100,0.0246495995,36.8010654280,50.0000000000,8.0001223547,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
501,100,0,4,100,100,0,0,1,104,588,100,100,0.0311601887,36.7699052393,25.0000000000,8.0000945650,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
502,100,0,4,100,100,0,0,0,0,0,100,100,0.0236159844,36.7462892549,25.0000000000,8.0000945650,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
503,100,0,4,100,100,0,0,0,0,0,100,100,0.0236159844,36.7226732706,25.0000000000,8.0000945650,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
504,100,0,4,100,100,0,0,0,0,0,100,100,0.0236159844,36.6990572862,25.0000000000,8.0000945650,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
505,100,0,4,100,100,0,0,0,0,0,100,100,0.0236159844,36.6754413018,25.0000000000,8.0000945650,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
506,100,0,7,100,100,0,0,1,107,879,100,100,0.0346413581,36.6407999437,14.2857142857,8.0000805291,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
507,100,0,7,100,100,0,0,0,0,0,100,100,0.0239116261,36.6168883176,14.2857142857,8.0000805291,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
508,100,0,7,100,100,0,0,0,0,0,100,100,0.0239116261,36.5929766914,14.2857142857,8.0000805291,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
509,100,0,7,100,100,0,0,0,0,0,100,100,0.0239116261,36.5690650653,14.2857142857,8.0000805291,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
510,100,0,7,100,100,0,0,0,0,0,100,100,0.0239116261,36.5451534391,14.2857142857,8.0000805291,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
511,100,0,8,100,100,0,0,1,108,976,100,100,0.0354537921,36.5096996471,12.5000000000,8.0000577945,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
512,100,0,8,100,100,0,0,0,0,0,100,100,0.0237007016,36.4859989454,12.5000000000,8.0000577945,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
513,100,0,8,100,100,0,0,0,0,0,100,100,0.0237007016,36.4622982438,12.5000000000,8.0000577945,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
514,100,0,8,100,100,0,0,0,0,0,100,100,0.0237007016,36.4385975421,12.5000000000,8.0000577945,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
515,100,0,8,100,100,0,0,0,0,0,100,100,0.0237007016,36.4148968405,12.5000000000,8.0000577945,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
516,100,0,9,100,100,0,0,1,109,1073,100,100,0.0372638354,36.3776330051,11.1111111111,8.0000693452,1.0000000000,0.8872000000,225.4283137962,0,0,0,0,0
517,100,0,9,100,100,0,0,0,0,0,100,100,0.0243765508,36.3532564544,11.1111111111,8.0000693452,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
518,100,0,9,100,100,0,0,0,0,0,100,100,0.0243765508,36.3288799036,11.1111111111,8.0000693452,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
519,100,0,9,100,100,0,0,0,0,0,100,100,0.0243765508,36.3045033529,11.1111111111,8.0000693452,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
520,100,0,9,100,100,0,0,0,0,0,100,100,0.0243765508,36.2801268021,11.1111111111,8.0000693452,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
521,100,0,4,100,100,0,0,1,104,588,100,100,0.0308151612,36.2493116409,25.0000000000,8.0000876035,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
522,100,0,4,100,100,0,0,0,0,0,100,100,0.0233046473,36.2260069936,25.0000000000,8.0000876035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
523,100,0,4,100,100,0,0,0,0,0,100,100,0.0233046473,36.2027023463,25.0000000000,8.0000876035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
524,100,0,4,100,100,0,0,0,0,0,100,100,0.0233046473,36.1793976989,25.0000000000,8.0000876035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
525,100,0,4,100,100,0,0,0,0,0,100,100,0.0233046473,36.1560930516,25.0000000000,8.0000876035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
526,100,0,5,100,100,0,0,1,105,685,100,100,0.0327508842,36.1233421673,20.0000000000,8.0000886156,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
527,100,0,5,100,100,0,0,0,0,0,100,100,0.0241303298,36.0992118375,20.0000000000,8.0000886156,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
528,100,0,5,100,100,0,0,0,0,0,100,100,0.0241303298,36.0750815077,20.0000000000,8.0000886156,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
529,100,0,5,100,100,0,0,0,0,0,100,100,0.0241303298,36.0509511779,20.0000000000,8.0000886156,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
530,100,0,5,100,100,0,0,0,0,0,100,100,0.0241303298,36.0268208481,20.0000000000,8.0000886156,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
531,100,0,7,100,100,0,0,1,107,879,100,100,0.0343722709,35.9924485772,14.2857142857,8.0000691932,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
532,100,0,7,100,100,0,0,0,0,0,100,100,0.0236828138,35.9687657634,14.2857142857,8.0000691932,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
533,100,0,7,100,100,0,0,0,0,0,100,100,0.0236828138,35.9450829496,14.2857142857,8.0000691932,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
534,100,0,7,100,100,0,0,0,0,0,100,100,0.0236828138,35.9214001358,14.2857142857,8.0000691932,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
535,100,0,7,100,100,0,0,0,0,0,100,100,0.0236828138,35.8977173220,14.2857142857,8.0000691932,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
536,100,0,4,100,100,0,0,1,104,588,100,100,0.0313810414,35.8663362805,25.0000000000,8.0000917533,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
537,100,0,4,100,100,0,0,0,0,0,100,100,0.0238509252,35.8424853554,25.0000000000,8.0000917533,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
538,100,0,4,100,100,0,0,0,0,0,100,100,0.0238509252,35.8186344302,25.0000000000,8.0000917533,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
539,100,0,4,100,100,0,0,0,0,0,100,100,0.0238509252,35.7947835050,25.0000000000,8.0000917533,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
540,100,0,4,100,100,0,0,0,0,0,100,100,0.0238509252,35.7709325799,25.0000000000,8.0000917533,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
541,100,0,3,100,100,0,0,1,103,491,100,100,0.0305496653,35.7403829146,33.3333333333,8.0001058173,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
542,100,0,3,100,100,0,0,0,0,0,100,100,0.0240316417,35.7163512729,33.3333333333,8.0001058173,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
543,100,0,3,100,100,0,0,0,0,0,100,100,0.0240316417,35.6923196312,33.3333333333,8.0001058173,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
544,100,0,3,100,100,0,0,0,0,0,100,100,0.0240316417,35.6682879896,33.3333333333,8.0001058173,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
545,100,0,3,100,100,0,0,0,0,0,100,100,0.0240316417,35.6442563479,33.3333333333,8.0001058173,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
546,100,0,6,100,100,0,0,1,106,782,100,100,0.0334949753,35.6107613726,16.6666666667,8.0000811616,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
547,100,0,6,100,100,0,0,0,0,0,100,100,0.0238243273,35.5869370453,16.6666666667,8.0000811616,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
548,100,0,6,100,100,0,0,0,0,0,100,100,0.0238243273,35.5631127180,16.6666666667,8.0000811616,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
549,100,0,6,100,100,0,0,0,0,0,100,100,0.0238243273,35.5392883906,16.6666666667,8.0000811616,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
550,100,0,6,100,100,0,0,0,0,0,100,100,0.0238243273,35.5154640633,16.6666666667,8.0000811616,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
551,100,0,8,100,100,0,0,1,108,976,100,100,0.0358591793,35.4796048840,12.5000000000,8.0000625223,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
552,100,0,8,100,100,0,0,0,0,0,100,100,0.0240923992,35.4555124848,12.5000000000,8.0000625223,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
553,100,0,8,100,100,0,0,0,0,0,100,100,0.0240923992,35.4314200856,12.5000000000,8.0000625223,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
554,100,0,8,100,100,0,0,0,0,0,100,100,0.0240923992,35.4073276863,12.5000000000,8.0000625223,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
555,100,0,8,100,100,0,0,0,0,0,100,100,0.0240923992,35.3832352871,12.5000000000,8.0000625223,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
556,100,0,4,100,100,0,0,1,104,588,100,100,0.0322515034,35.3509837837,25.0000000000,8.0000992066,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
557,100,0,4,100,100,0,0,0,0,0,100,100,0.0246752391,35.3263085446,25.0000000000,8.0000992066,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
558,100,0,4,100,100,0,0,0,0,0,100,100,0.0246752391,35.3016333055,25.0000000000,8.0000992066,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
559,100,0,4,100,100,0,0,0,0,0,100,100,0.0246752391,35.2769580664,25.0000000000,8.0000992066,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
560,100,0,4,100,100,0,0,0,0,0,100,100,0.0246752391,35.2522828273,25.0000000000,8.0000992066,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
561,100,0,7,100,100,0,0,1,107,879,100,100,0.0344039363,35.2178788910,14.2857142857,8.0000684147,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
562,100,0,7,100,100,0,0,0,0,0,100,100,0.0237053012,35.1941735898,14.2857142857,8.0000684147,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
563,100,0,7,100,100,0,0,0,0,0,100,100,0.0237053012,35.1704682886,14.2857142857,8.0000684147,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
564,100,0,7,100,100,0,0,0,0,0,100,100,0.0237053012,35.1467629874,14.2857142857,8.0000684147,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
565,100,0,7,100,100,0,0,0,0,0,100,100,0.0237053012,35.1230576862,14.2857142857,8.0000684147,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
566,100,0,5,100,100,0,0,1,105,685,100,100,0.0322362674,35.0908214188,20.0000000000,8.0000805261,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
567,100,0,5,100,100,0,0,0,0,0,100,100,0.0236542861,35.0671671328,20.0000000000,8.0000805261,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
568,100,0,5,100,100,0,0,0,0,0,100,100,0.0236542861,35.0435128467,20.0000000000,8.0000805261,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
569,100,0,5,100,100,0,0,0,0,0,100,100,0.0236542861,35.0198585606,20.0000000000,8.0000805261,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
570,100,0,5,100,100,0,0,0,0,0,100,100,0.0236542861,34.9962042746,20.0000000000,8.0000805261,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
571,100,0,4,100,100,0,0,1,104,588,100,100,0.0332305802,34.9629736944,25.0000000000,8.0001217442,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
572,100,0,4,100,100,0,0,0,0,0,100,100,0.0255222528,34.9374514416,25.0000000000,8.0001217442,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
573,100,0,4,100,100,0,0,0,0,0,100,100,0.0255222528,34.9119291888,25.0000000000,8.0001217442,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
574,100,0,4,100,100,0,0,0,0,0,100,100,0.0255222528,34.8864069360,25.0000000000,8.0001217442,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
575,100,0,4,100,100,0,0,0,0,0,100,100,0.0255222528,34.8608846831,25.0000000000,8.0001217442,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
576,100,0,5,100,100,0,0,1,105,685,100,100,0.0318864795,34.8289982037,20.0000000000,8.0000750521,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
577,100,0,5,100,100,0,0,0,0,0,100,100,0.0233419000,34.8056563037,20.0000000000,8.0000750521,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
578,100,0,5,100,100,0,0,0,0,0,100,100,0.0233419000,34.7823144037,20.0000000000,8.0000750521,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
579,100,0,5,100,100,0,0,0,0,0,100,100,0.0233419000,34.7589725037,20.0000000000,8.0000750521,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
580,100,0,5,100,100,0,0,0,0,0,100,100,0.0233419000,34.7356306037,20.0000000000,8.0000750521,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
581,100,0,2,100,100,0,0,1,102,394,100,100,0.0312761058,34.7043544980,50.0000000000,8.0001389903,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
582,100,0,2,100,100,0,0,0,0,0,100,100,0.0256370709,34.6787174270,50.0000000000,8.0001389903,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
583,100,0,2,100,100,0,0,0,0,0,100,100,0.0256370709,34.6530803561,50.0000000000,8.0001389903,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
584,100,0,2,100,100,0,0,0,0,0,100,100,0.0256370709,34.6274432851,50.0000000000,8.0001389903,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
585,100,0,2,100,100,0,0,0,0,0,100,100,0.0256370709,34.6018062142,50.0000000000,8.0001389903,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
586,100,0,2,100,100,0,0,1,102,394,100,100,0.0294537669,34.5723524473,50.0000000000,8.0001115311,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
587,100,0,2,100,100,0,0,0,0,0,100,100,0.0240026754,34.5483497719,50.0000000000,8.0001115311,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
588,100,0,2,100,100,0,0,0,0,0,100,100,0.0240026754,34.5243470965,50.0000000000,8.0001115311,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
589,100,0,2,100,100,0,0,0,0,0,100,100,0.0240026754,34.5003444210,50.0000000000,8.0001115311,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
590,100,0,2,100,100,0,0,0,0,0,100,100,0.0240026754,34.4763417456,50.0000000000,8.0001115311,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
591,100,0,4,100,100,0,0,1,104,588,100,100,0.0317048611,34.4446368845,25.0000000000,8.0001004581,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
592,100,0,4,100,100,0,0,0,0,0,100,100,0.0241288439,34.4205080406,25.0000000000,8.0001004581,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
593,100,0,4,100,100,0,0,0,0,0,100,100,0.0241288439,34.3963791968,25.0000000000,8.0001004581,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
594,100,0,4,100,100,0,0,0,0,0,100,100,0.0241288439,34.3722503529,25.0000000000,8.0001004581,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
595,100,0,4,100,100,0,0,0,0,0,100,100,0.0241288439,34.3481215090,25.0000000000,8.0001004581,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
596,100,0,2,100,100,0,0,1,102,394,100,100,0.0307502806,34.3173712285,50.0000000000,8.0001277075,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
597,100,0,2,100,100,0,0,0,0,0,100,100,0.0251742621,34.2921969664,50.0000000000,8.0001277075,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
598,100,0,2,100,100,0,0,0,0,0,100,100,0.0251742621,34.2670227042,50.0000000000,8.0001277075,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
599,100,0,2,100,100,0,0,0,0,0,100,100,0.0251742621,34.2418484421,50.0000000000,8.0001277075,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
600,100,0,2,100,100,0,0,0,0,0,100,100,0.0251742621,34.2166741800,50.0000000000,8.0001277075,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
601,100,0,5,100,100,0,0,1,105,685,100,100,0.0321110423,34.1845631378,20.0000000000,8.0000740743,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
602,100,0,5,100,100,0,0,0,0,0,100,100,0.0235693176,34.1609938201,20.0000000000,8.0000740743,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
603,100,0,5,100,100,0,0,0,0,0,100,100,0.0235693176,34.1374245025,20.0000000000,8.0000740743,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
604,100,0,5,100,100,0,0,0,0,0,100,100,0.0235693176,34.1138551849,20.0000000000,8.0000740743,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
605,100,0,5,100,100,0,0,0,0,0,100,100,0.0235693176,34.0902858673,20.0000000000,8.0000740743,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
606,100,0,7,100,100,0,0,1,107,879,100,100,0.0342250545,34.0560608128,14.2857142857,8.0000597252,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
607,100,0,7,100,100,0,0,0,0,0,100,100,0.0235626839,34.0324981289,14.2857142857,8.0000597252,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
608,100,0,7,100,100,0,0,0,0,0,100,100,0.0235626839,34.0089354451,14.2857142857,8.0000597252,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
609,100,0,7,100,100,0,0,0,0,0,100,100,0.0235626839,33.9853727612,14.2857142857,8.0000597252,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
610,100,0,7,100,100,0,0,0,0,0,100,100,0.0235626839,33.9618100773,14.2857142857,8.0000597252,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
611,100,0,6,100,100,0,0,1,106,782,100,100,0.0338998773,33.9279102000,16.6666666667,8.0000830569,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
612,100,0,6,100,100,0,0,0,0,0,100,100,0.0242407727,33.9036694274,16.6666666667,8.0000830569,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
613,100,0,6,100,100,0,0,0,0,0,100,100,0.0242407727,33.8794286547,16.6666666667,8.0000830569,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
614,100,0,6,100,100,0,0,0,0,0,100,100,0.0242407727,33.8551878820,16.6666666667,8.0000830569,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
615,100,0,6,100,100,0,0,0,0,0,100,100,0.0242407727,33.8309471093,16.6666666667,8.0000830569,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
616,100,0,5,100,100,0,0,1,105,685,100,100,0.0322903628,33.7986567465,20.0000000000,8.0000785098,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
617,100,0,5,100,100,0,0,0,0,0,100,100,0.0237365556,33.7749201909,20.0000000000,8.0000785098,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
618,100,0,5,100,100,0,0,0,0,0,100,100,0.0237365556,33.7511836353,20.0000000000,8.0000785098,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
619,100,0,5,100,100,0,0,0,0,0,100,100,0.0237365556,33.7274470798,20.0000000000,8.0000785098,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
620,100,0,5,100,100,0,0,0,0,0,100,100,0.0237365556,33.7037105242,20.0000000000,8.0000785098,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
621,100,0,3,100,100,0,0,1,103,491,100,100,0.0303769516,33.6733335726,33.3333333333,8.0001004897,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
622,100,0,3,100,100,0,0,0,0,0,100,100,0.0238756422,33.6494579303,33.3333333333,8.0001004897,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
623,100,0,3,100,100,0,0,0,0,0,100,100,0.0238756422,33.6255822881,33.3333333333,8.0001004897,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
624,100,0,3,100,100,0,0,0,0,0,100,100,0.0238756422,33.6017066459,33.3333333333,8.0001004897,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
625,100,0,3,100,100,0,0,0,0,0,100,100,0.0238756422,33.5778310036,33.3333333333,8.0001004897,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
626,100,0,3,100,100,0,0,1,103,491,100,100,0.0302869276,33.5475440760,33.3333333333,8.0001027778,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
627,100,0,3,100,100,0,0,0,0,0,100,100,0.0238056964,33.5237383796,33.3333333333,8.0001027778,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
628,100,0,3,100,100,0,0,0,0,0,100,100,0.0238056964,33.4999326832,33.3333333333,8.0001027778,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
629,100,0,3,100,100,0,0,0,0,0,100,100,0.0238056964,33.4761269869,33.3333333333,8.0001027778,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
630,100,0,3,100,100,0,0,0,0,0,100,100,0.0238056964,33.4523212905,33.3333333333,8.0001027778,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
631,100,0,3,100,100,0,0,1,103,491,100,100,0.0319666550,33.4203546355,33.3333333333,8.0001290043,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
632,100,0,3,100,100,0,0,0,0,0,100,100,0.0253433085,33.3950113270,33.3333333333,8.0001290043,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
633,100,0,3,100,100,0,0,0,0,0,100,100,0.0253433085,33.3696680186,33.3333333333,8.0001290043,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
634,100,0,3,100,100,0,0,0,0,0,100,100,0.0253433085,33.3443247101,33.3333333333,8.0001290043,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
635,100,0,3,100,100,0,0,0,0,0,100,100,0.0253433085,33.3189814016,33.3333333333,8.0001290043,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
636,100,0,7,100,100,0,0,1,107,879,100,100,0.0352863928,33.2836950088,14.2857142857,8.0000808495,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
637,100,0,7,100,100,0,0,0,0,0,100,100,0.0245478096,33.2591471991,14.2857142857,8.0000808495,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
638,100,0,7,100,100,0,0,0,0,0,100,100,0.0245478096,33.2345993895,14.2857142857,8.0000808495,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
639,100,0,7,100,100,0,0,0,0,0,100,100,0.0245478096,33.2100515799,14.2857142857,8.0000808495,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
640,100,0,7,100,100,0,0,0,0,0,100,100,0.0245478096,33.1855037703,14.2857142857,8.0000808495,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
641,100,0,4,100,100,0,0,1,104,588,100,100,0.0314785036,33.1540252667,25.0000000000,8.0000998971,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
642,100,0,4,100,100,0,0,0,0,0,100,100,0.0239037317,33.1301215350,25.0000000000,8.0000998971,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
643,100,0,4,100,100,0,0,0,0,0,100,100,0.0239037317,33.1062178033,25.0000000000,8.0000998971,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
644,100,0,4,100,100,0,0,0,0,0,100,100,0.0239037317,33.0823140716,25.0000000000,8.0000998971,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
645,100,0,4,100,100,0,0,0,0,0,100,100,0.0239037317,33.0584103399,25.0000000000,8.0000998971,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
646,100,0,6,100,100,0,0,1,106,782,100,100,0.0330179711,33.0253923687,16.6666666667,8.0000707190,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
647,100,0,6,100,100,0,0,0,0,0,100,100,0.0233939150,33.0019984537,16.6666666667,8.0000707190,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
648,100,0,6,100,100,0,0,0,0,0,100,100,0.0233939150,32.9786045387,16.6666666667,8.0000707190,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
649,100,0,6,100,100,0,0,0,0,0,100,100,0.0233939150,32.9552106238,16.6666666667,8.0000707190,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
